receiver_bank,time_window,transaction_count,failure_rate,timeout_rate,avg_latency,max_latency,p95_latency,bank_error_rate,avg_amount,max_amount,hour,day_of_week,is_weekend,bank_health,previous_failure_rate,previous_latency,previous_timeout_rate,failure_rate_change,latency_change,timeout_rate_change,rolling_failure_rate,rolling_latency,rolling_timeout_rate
ICICI,2026-01-21 14:30:00,1,0.0,0.0,785.76,785.76,785.76,0.0,101.42,101.42,14,2,0,NORMAL,0.0,1714.33,0.0,0.0,-928.5699999999999,0.0,0.0,1274.133333333333,0.0
ICICI,2026-01-21 14:35:00,2,0.0,0.0,957.675,1057.18,1047.2295,0.0,416.785,500.07,14,2,0,NORMAL,0.0,785.76,0.0,0.0,171.91499999999996,0.0,0.0,1152.588333333333,0.0
ICICI,2026-01-21 14:40:00,1,0.0,0.0,1737.36,1737.36,1737.36,0.0,97.7,97.7,14,2,0,NORMAL,0.0,957.675,0.0,0.0,779.685,0.0,0.0,1160.2649999999996,0.0
ICICI,2026-01-21 14:45:00,3,0.0,0.0,1318.5666666666666,1437.11,1431.116,0.0,518.3533333333334,1081.29,14,2,0,NORMAL,0.0,1737.36,0.0,0.0,-418.7933333333333,0.0,0.0,1337.867222222222,0.0
ICICI,2026-01-21 14:50:00,1,0.0,0.0,861.28,861.28,861.28,0.0,563.19,563.19,14,2,0,NORMAL,0.0,1318.5666666666666,0.0,0.0,-457.28666666666663,0.0,0.0,1305.7355555555553,0.0
ICICI,2026-01-21 14:55:00,1,0.0,0.0,921.07,921.07,921.07,0.0,187.5,187.5,14,2,0,NORMAL,0.0,861.28,0.0,0.0,59.79000000000008,0.0,0.0,1033.6388888888885,0.0
ICICI,2026-01-21 15:00:00,2,0.0,0.0,1277.4450000000002,1305.73,1302.9015,0.0,1402.26,1856.68,15,2,0,NORMAL,0.0,921.07,0.0,0.0,356.3750000000001,0.0,0.0,1019.9316666666664,0.0
ICICI,2026-01-21 15:05:00,2,0.0,0.0,1260.845,1614.73,1579.3415,0.0,426.425,553.04,15,2,0,NORMAL,0.0,1277.4450000000002,0.0,0.0,-16.600000000000136,0.0,0.0,1153.12,0.0
ICICI,2026-01-21 15:10:00,1,0.0,0.0,1198.06,1198.06,1198.06,0.0,943.41,943.41,15,2,0,NORMAL,0.0,1260.845,0.0,0.0,-62.78500000000008,0.0,0.0,1245.4499999999998,0.0
ICICI,2026-01-21 15:25:00,1,0.0,0.0,842.49,842.49,842.49,0.0,157.97,157.97,15,2,0,NORMAL,0.0,1198.06,0.0,0.0,-355.56999999999994,0.0,0.0,1100.465,0.0
ICICI,2026-01-21 15:30:00,2,0.0,0.0,1227.23,1486.32,1460.4109999999998,0.0,987.855,1805.93,15,2,0,NORMAL,0.0,842.49,0.0,0.0,384.74,0.0,0.0,1089.2599999999998,0.0
ICICI,2026-01-21 15:35:00,2,0.0,0.0,581.93,677.41,667.862,0.0,259.865,268.85,15,2,0,NORMAL,0.0,1227.23,0.0,0.0,-645.3000000000001,0.0,0.0,883.8833333333331,0.0
ICICI,2026-01-21 15:45:00,1,0.0,0.0,1005.82,1005.82,1005.82,0.0,286.61,286.61,15,2,0,NORMAL,0.0,581.93,0.0,0.0,423.8900000000001,0.0,0.0,938.3266666666665,0.0
ICICI,2026-01-21 15:50:00,1,0.0,0.0,1312.49,1312.49,1312.49,0.0,522.61,522.61,15,2,0,NORMAL,0.0,1005.82,0.0,0.0,306.66999999999996,0.0,0.0,966.7466666666664,0.0
ICICI,2026-01-21 15:55:00,1,0.0,0.0,647.42,647.42,647.42,0.0,1770.38,1770.38,15,2,0,NORMAL,0.0,1312.49,0.0,0.0,-665.07,0.0,0.0,988.5766666666665,0.0
ICICI,2026-01-21 16:00:00,1,0.0,0.0,940.92,940.92,940.92,0.0,394.03,394.03,16,2,0,NORMAL,0.0,647.42,0.0,0.0,293.5,0.0,0.0,966.943333333333,0.0
ICICI,2026-01-21 16:10:00,2,0.0,0.0,915.98,1201.51,1172.957,0.0,2276.78,4371.14,16,2,0,NORMAL,0.0,940.92,0.0,0.0,-24.93999999999994,0.0,0.0,834.7733333333331,0.0
ICICI,2026-01-21 16:15:00,2,0.0,0.0,892.44,997.91,987.363,0.0,582.275,1004.55,16,2,0,NORMAL,0.0,915.98,0.0,0.0,-23.539999999999964,0.0,0.0,916.4466666666664,0.0
ICICI,2026-01-21 16:25:00,1,0.0,0.0,1712.53,1712.53,1712.53,0.0,3639.46,3639.46,16,2,0,NORMAL,0.0,892.44,0.0,0.0,820.0899999999999,0.0,0.0,1173.6499999999999,0.0
ICICI,2026-01-21 16:30:00,2,0.0,0.0,1060.4,1522.98,1476.722,0.0,1185.4,2275.45,16,2,0,NORMAL,0.0,1712.53,0.0,0.0,-652.1299999999999,0.0,0.0,1221.7899999999997,0.0
ICICI,2026-01-21 16:35:00,3,0.0,0.0,928.62,1691.23,1586.4979999999998,0.0,328.57666666666665,489.67,16,2,0,NORMAL,0.0,1060.4,0.0,0.0,-131.7800000000001,0.0,0.0,1233.8499999999997,0.0
ICICI,2026-01-21 16:40:00,2,0.0,0.0,1512.275,1602.31,1593.3065,0.0,1350.39,2628.24,16,2,0,NORMAL,0.0,928.62,0.0,0.0,583.6550000000001,0.0,0.0,1167.0983333333331,0.0
ICICI,2026-01-21 16:55:00,2,0.0,0.0,913.57,1071.02,1055.275,0.0,760.215,1485.71,16,2,0,NORMAL,0.0,1512.275,0.0,0.0,-598.705,0.0,0.0,1118.1549999999997,0.0
ICICI,2026-01-21 17:05:00,4,0.0,0.0,1028.095,1303.05,1265.7134999999998,0.0,723.1425,1576.91,17,2,0,NORMAL,0.0,913.57,0.0,0.0,114.52499999999998,0.0,0.0,1151.3133333333333,0.0
ICICI,2026-01-21 17:10:00,4,0.0,0.0,1224.5625,1728.2,1705.154,0.0,561.9525,1513.19,17,2,0,NORMAL,0.0,1028.095,0.0,0.0,196.46749999999997,0.0,0.0,1055.4091666666666,0.0
ICICI,2026-01-21 17:15:00,3,0.0,0.0,1185.23,1464.3,1439.041,0.0,389.47333333333336,549.24,17,2,0,NORMAL,0.0,1224.5625,0.0,0.0,-39.33249999999998,0.0,0.0,1145.9624999999999,0.0
ICICI,2026-01-21 17:20:00,3,0.0,0.0,880.8000000000001,1200.47,1168.628,0.0,616.3066666666667,1123.13,17,2,0,NORMAL,0.0,1185.23,0.0,0.0,-304.42999999999995,0.0,0.0,1096.8641666666665,0.0
ICICI,2026-01-21 17:25:00,1,0.0,0.0,1304.4,1304.4,1304.4,0.0,286.64,286.64,17,2,0,NORMAL,0.0,880.8000000000001,0.0,0.0,423.6,0.0,0.0,1123.4766666666667,0.0
ICICI,2026-01-21 17:30:00,4,0.0,0.0,968.3875,1589.88,1474.8134999999995,0.0,750.7325,1297.66,17,2,0,NORMAL,0.0,1304.4,0.0,0.0,-336.01250000000005,0.0,0.0,1051.1958333333332,0.0
ICICI,2026-01-21 17:35:00,1,0.0,0.0,1362.1,1362.1,1362.1,0.0,1478.35,1478.35,17,2,0,NORMAL,0.0,968.3875,0.0,0.0,393.71249999999986,0.0,0.0,1211.6291666666666,0.0
ICICI,2026-01-21 17:40:00,1,0.0,0.0,491.58,491.58,491.58,0.0,402.92,402.92,17,2,0,NORMAL,0.0,1362.1,0.0,0.0,-870.52,0.0,0.0,940.6891666666666,0.0
ICICI,2026-01-21 17:45:00,2,0.0,0.0,638.54,673.26,669.788,0.0,635.56,747.86,17,2,0,NORMAL,0.0,491.58,0.0,0.0,146.95999999999998,0.0,0.0,830.7399999999998,0.0
ICICI,2026-01-21 17:50:00,2,0.0,50.0,1356.13,1742.97,1704.286,0.0,649.54,1116.69,17,2,0,NORMAL,0.0,638.54,0.0,0.0,717.5900000000001,50.0,0.0,828.7499999999999,16.666666666666668
ICICI,2026-01-21 17:55:00,3,0.0,0.0,1209.3966666666668,1439.85,1417.387,0.0,1458.54,2690.02,17,2,0,NORMAL,0.0,1356.13,50.0,0.0,-146.73333333333335,-50.0,0.0,1068.0222222222221,16.666666666666668
ICICI,2026-01-21 18:00:00,2,0.0,0.0,1328.79,1797.63,1750.746,0.0,247.465,390.28,18,2,0,NORMAL,0.0,1209.3966666666668,0.0,0.0,119.3933333333332,0.0,0.0,1298.1055555555556,16.666666666666668
ICICI,2026-01-21 18:10:00,2,0.0,0.0,576.77,701.34,688.883,0.0,332.27,542.92,18,2,0,NORMAL,0.0,1328.79,0.0,0.0,-752.02,0.0,0.0,1038.3188888888888,0.0
ICICI,2026-01-21 18:15:00,2,0.0,0.0,1231.63,1283.44,1278.259,0.0,224.565,306.8,18,2,0,NORMAL,0.0,576.77,0.0,0.0,654.8600000000001,0.0,0.0,1045.7299999999998,0.0
ICICI,2026-01-21 18:20:00,1,0.0,0.0,986.55,986.55,986.55,0.0,595.06,595.06,18,2,0,NORMAL,0.0,1231.63,0.0,0.0,-245.08000000000015,0.0,0.0,931.65,0.0
ICICI,2026-01-21 18:25:00,4,0.0,0.0,921.2675,1316.67,1260.7065,0.0,304.9,701.15,18,2,0,NORMAL,0.0,986.55,0.0,0.0,-65.28249999999991,0.0,0.0,1046.4824999999998,0.0
ICICI,2026-01-21 18:30:00,2,0.0,0.0,986.12,1184.29,1164.473,0.0,1254.495,2419.97,18,2,0,NORMAL,0.0,921.2675,0.0,0.0,64.85249999999996,0.0,0.0,964.6458333333331,0.0
ICICI,2026-01-21 18:35:00,1,0.0,0.0,2712.44,2712.44,2712.44,0.0,786.72,786.72,18,2,0,NORMAL,0.0,986.12,0.0,0.0,1726.3200000000002,0.0,0.0,1539.9424999999999,0.0
ICICI,2026-01-21 18:40:00,2,0.0,0.0,864.585,1115.28,1090.2105,0.0,422.635,755.0,18,2,0,NORMAL,0.0,2712.44,0.0,0.0,-1847.855,0.0,0.0,1521.0483333333334,0.0
ICICI,2026-01-21 18:45:00,2,0.0,0.0,1188.97,1374.33,1355.794,0.0,686.46,877.35,18,2,0,NORMAL,0.0,864.585,0.0,0.0,324.385,0.0,0.0,1588.665,0.0
ICICI,2026-01-21 18:50:00,3,0.0,0.0,933.3133333333334,1256.37,1212.9809999999998,0.0,1290.49,3527.81,18,2,0,NORMAL,0.0,1188.97,0.0,0.0,-255.65666666666664,0.0,0.0,995.6227777777776,0.0
ICICI,2026-01-21 18:55:00,3,0.0,0.0,1314.236666666667,1985.79,1906.505,0.0,648.32,1516.53,18,2,0,NORMAL,0.0,933.3133333333334,0.0,0.0,380.9233333333335,0.0,0.0,1145.5066666666667,0.0
ICICI,2026-01-21 19:00:00,5,0.0,40.0,936.028,1346.63,1298.818,0.0,763.848,2022.83,19,2,0,NORMAL,0.0,1314.236666666667,0.0,0.0,-378.2086666666669,40.0,0.0,1061.1926666666668,13.333333333333334
ICICI,2026-01-21 19:05:00,3,0.0,0.0,1071.84,1486.69,1441.347,0.0,854.3366666666667,1835.21,19,2,0,NORMAL,0.0,936.028,40.0,0.0,135.8119999999999,-40.0,0.0,1107.3682222222221,13.333333333333334
ICICI,2026-01-21 19:10:00,3,0.0,0.0,1101.263333333333,1456.02,1404.908,0.0,455.3366666666666,496.89,19,2,0,NORMAL,0.0,1071.84,0.0,0.0,29.423333333333176,0.0,0.0,1036.377111111111,13.333333333333334
ICICI,2026-01-21 19:15:00,2,0.0,0.0,1439.505,1806.23,1769.5575,0.0,1100.505,1810.38,19,2,0,NORMAL,0.0,1101.263333333333,0.0,0.0,338.241666666667,0.0,0.0,1204.2027777777776,0.0
ICICI,2026-01-21 19:20:00,1,0.0,0.0,1077.25,1077.25,1077.25,0.0,361.3,361.3,19,2,0,NORMAL,0.0,1439.505,0.0,0.0,-362.2550000000001,0.0,0.0,1206.0061111111108,0.0
ICICI,2026-01-21 19:25:00,3,0.0,0.0,1292.1166666666666,1861.79,1816.6,0.0,473.01666666666665,584.17,19,2,0,NORMAL,0.0,1077.25,0.0,0.0,214.86666666666656,0.0,0.0,1269.6238888888886,0.0
ICICI,2026-01-21 19:30:00,2,0.0,0.0,1592.335,2029.66,1985.9275,0.0,382.785,435.27,19,2,0,NORMAL,0.0,1292.1166666666666,0.0,0.0,300.2183333333335,0.0,0.0,1320.567222222222,0.0
ICICI,2026-01-21 19:35:00,3,0.0,33.33333333333333,616.3266666666667,785.06,766.218,0.0,464.0466666666666,1250.78,19,2,0,NORMAL,0.0,1592.335,0.0,0.0,-976.0083333333333,33.33333333333333,0.0,1166.926111111111,11.111111111111109
ICICI,2026-01-21 19:40:00,4,0.0,0.0,836.9725000000001,1088.89,1070.9635,0.0,443.1025,869.06,19,2,0,NORMAL,0.0,616.3266666666667,33.33333333333333,0.0,220.64583333333337,-33.33333333333333,0.0,1015.2113888888888,11.111111111111109
ICICI,2026-01-21 19:45:00,3,0.0,0.0,728.16,840.9,824.7009999999999,0.0,618.3233333333333,1075.34,19,2,0,NORMAL,0.0,836.9725000000001,0.0,0.0,-108.81250000000011,0.0,0.0,727.1530555555555,11.111111111111109
ICICI,2026-01-21 19:50:00,2,0.0,0.0,1404.29,1731.04,1698.365,0.0,324.195,346.06,19,2,0,NORMAL,0.0,728.16,0.0,0.0,676.13,0.0,0.0,989.8074999999999,0.0
ICICI,2026-01-21 19:55:00,3,0.0,0.0,1078.3033333333333,1495.48,1443.559,0.0,329.7,391.08,19,2,0,NORMAL,0.0,1404.29,0.0,0.0,-325.9866666666667,0.0,0.0,1070.251111111111,0.0
ICICI,2026-01-21 20:00:00,7,0.0,0.0,883.5485714285714,1162.38,1129.389,0.0,521.8628571428571,1732.93,20,2,0,NORMAL,0.0,1078.3033333333333,0.0,0.0,-194.75476190476184,0.0,0.0,1122.0473015873015,0.0
ICICI,2026-01-21 20:10:00,3,0.0,0.0,1576.65,1849.87,1845.945,0.0,154.04333333333332,356.28,20,2,0,NORMAL,0.0,883.5485714285714,0.0,0.0,693.1014285714286,0.0,0.0,1179.5006349206349,0.0
ICICI,2026-01-21 20:15:00,1,0.0,0.0,1070.53,1070.53,1070.53,0.0,156.19,156.19,20,2,0,NORMAL,0.0,1576.65,0.0,0.0,-506.1200000000001,0.0,0.0,1176.9095238095235,0.0
ICICI,2026-01-21 20:20:00,2,0.0,0.0,1130.75,1370.53,1346.552,0.0,827.765,1412.94,20,2,0,NORMAL,0.0,1070.53,0.0,0.0,60.22000000000003,0.0,0.0,1259.3099999999997,0.0
ICICI,2026-01-21 20:30:00,4,25.0,0.0,1212.56,1711.15,1657.582,25.0,471.3425,972.41,20,2,0,NORMAL,0.0,1130.75,0.0,25.0,81.80999999999995,0.0,8.333333333333334,1137.9466666666665,0.0
ICICI,2026-01-21 20:35:00,2,0.0,0.0,1574.395,2037.36,1991.0635,0.0,439.69,592.18,20,2,0,NORMAL,25.0,1212.56,0.0,-25.0,361.83500000000004,0.0,8.333333333333334,1305.9016666666666,0.0
ICICI,2026-01-21 20:40:00,1,0.0,0.0,1271.54,1271.54,1271.54,0.0,114.0,114.0,20,2,0,NORMAL,0.0,1574.395,0.0,0.0,-302.855,0.0,8.333333333333334,1352.8316666666667,0.0
ICICI,2026-01-21 20:45:00,5,0.0,0.0,1045.692,1708.09,1612.176,0.0,1167.5880000000002,2571.96,20,2,0,NORMAL,0.0,1271.54,0.0,0.0,-225.84799999999996,0.0,0.0,1297.2089999999998,0.0
ICICI,2026-01-21 20:50:00,3,0.0,0.0,1112.5466666666669,1272.69,1260.089,0.0,393.5366666666667,750.83,20,2,0,NORMAL,0.0,1045.692,0.0,0.0,66.85466666666684,0.0,0.0,1143.2595555555556,0.0
ICICI,2026-01-21 20:55:00,1,0.0,0.0,2287.09,2287.09,2287.09,0.0,576.23,576.23,20,2,0,NORMAL,0.0,1112.5466666666669,0.0,0.0,1174.5433333333333,0.0,0.0,1481.776222222222,0.0
ICICI,2026-01-21 21:00:00,3,0.0,0.0,1005.91,1240.49,1220.113,0.0,713.9666666666667,1343.75,21,2,0,NORMAL,0.0,2287.09,0.0,0.0,-1281.1800000000003,0.0,0.0,1468.5155555555555,0.0
ICICI,2026-01-21 21:05:00,2,0.0,0.0,1140.165,1332.55,1313.3115,0.0,1648.34,1865.63,21,2,0,NORMAL,0.0,1005.91,0.0,0.0,134.255,0.0,0.0,1477.7216666666664,0.0
ICICI,2026-01-21 21:15:00,1,0.0,0.0,802.53,802.53,802.53,0.0,561.68,561.68,21,2,0,NORMAL,0.0,1140.165,0.0,0.0,-337.635,0.0,0.0,982.8683333333332,0.0
ICICI,2026-01-21 21:20:00,3,0.0,0.0,903.2999999999998,1322.32,1261.1809999999998,0.0,223.99,259.98,21,2,0,NORMAL,0.0,802.53,0.0,0.0,100.76999999999987,0.0,0.0,948.6649999999998,0.0
ICICI,2026-01-21 21:25:00,2,0.0,0.0,842.4449999999999,1138.53,1108.9215,0.0,2721.525,3973.09,21,2,0,NORMAL,0.0,903.2999999999998,0.0,0.0,-60.854999999999905,0.0,0.0,849.4249999999997,0.0
ICICI,2026-01-21 21:30:00,3,0.0,0.0,903.7666666666668,1304.72,1249.46,0.0,1412.0,1926.86,21,2,0,NORMAL,0.0,842.4449999999999,0.0,0.0,61.32166666666683,0.0,0.0,883.1705555555554,0.0
ICICI,2026-01-21 21:35:00,1,0.0,0.0,1085.59,1085.59,1085.59,0.0,220.27,220.27,21,2,0,NORMAL,0.0,903.7666666666668,0.0,0.0,181.82333333333315,0.0,0.0,943.9338888888888,0.0
ICICI,2026-01-21 21:40:00,1,0.0,0.0,1836.16,1836.16,1836.16,0.0,155.14,155.14,21,2,0,NORMAL,0.0,1085.59,0.0,0.0,750.5700000000002,0.0,0.0,1275.1722222222222,0.0
ICICI,2026-01-21 21:45:00,1,0.0,0.0,455.79,455.79,455.79,0.0,176.74,176.74,21,2,0,NORMAL,0.0,1836.16,0.0,0.0,-1380.3700000000001,0.0,0.0,1125.8466666666666,0.0
ICICI,2026-01-21 21:50:00,2,50.0,0.0,1078.82,1693.25,1631.807,50.0,538.36,968.54,21,2,0,NORMAL,0.0,455.79,0.0,50.0,623.03,0.0,16.666666666666668,1123.59,0.0
ICICI,2026-01-21 22:05:00,1,0.0,0.0,629.05,629.05,629.05,0.0,802.4,802.4,22,2,0,NORMAL,50.0,1078.82,0.0,-50.0,-449.77,0.0,16.666666666666668,721.2199999999998,0.0
ICICI,2026-01-21 22:15:00,1,0.0,0.0,1092.38,1092.38,1092.38,0.0,185.97,185.97,22,2,0,NORMAL,0.0,629.05,0.0,0.0,463.33000000000015,0.0,16.666666666666668,933.4166666666665,0.0
ICICI,2026-01-21 22:25:00,1,0.0,0.0,849.44,849.44,849.44,0.0,1005.26,1005.26,22,2,0,NORMAL,0.0,1092.38,0.0,0.0,-242.94000000000005,0.0,0.0,856.9566666666666,0.0
ICICI,2026-01-21 22:35:00,1,0.0,0.0,1310.17,1310.17,1310.17,0.0,204.81,204.81,22,2,0,NORMAL,0.0,849.44,0.0,0.0,460.73,0.0,0.0,1083.9966666666667,0.0
ICICI,2026-01-21 22:40:00,1,0.0,0.0,1349.37,1349.37,1349.37,0.0,511.83,511.83,22,2,0,NORMAL,0.0,1310.17,0.0,0.0,39.19999999999982,0.0,0.0,1169.6599999999999,0.0
ICICI,2026-01-21 22:45:00,1,0.0,0.0,1057.93,1057.93,1057.93,0.0,1182.27,1182.27,22,2,0,NORMAL,0.0,1349.37,0.0,0.0,-291.4399999999998,0.0,0.0,1239.1566666666665,0.0
ICICI,2026-01-21 22:50:00,1,0.0,0.0,993.03,993.03,993.03,0.0,111.14,111.14,22,2,0,NORMAL,0.0,1057.93,0.0,0.0,-64.90000000000009,0.0,0.0,1133.4433333333332,0.0
ICICI,2026-01-21 22:55:00,3,0.0,0.0,780.5966666666667,898.8,894.649,0.0,433.7466666666666,548.28,22,2,0,NORMAL,0.0,993.03,0.0,0.0,-212.43333333333328,0.0,0.0,943.8522222222222,0.0
ICICI,2026-01-21 23:05:00,1,0.0,100.0,726.76,726.76,726.76,0.0,100.87,100.87,23,2,0,NORMAL,0.0,780.5966666666667,0.0,0.0,-53.8366666666667,100.0,0.0,833.4622222222221,33.333333333333336
ICICI,2026-01-21 23:10:00,1,0.0,0.0,1650.77,1650.77,1650.77,0.0,83.7,83.7,23,2,0,NORMAL,0.0,726.76,100.0,0.0,924.01,-100.0,0.0,1052.7088888888886,33.333333333333336
ICICI,2026-01-21 23:15:00,1,0.0,0.0,906.17,906.17,906.17,0.0,274.49,274.49,23,2,0,NORMAL,0.0,1650.77,0.0,0.0,-744.6,0.0,0.0,1094.5666666666664,33.333333333333336
ICICI,2026-01-21 23:25:00,1,0.0,0.0,732.94,732.94,732.94,0.0,521.19,521.19,23,2,0,NORMAL,0.0,906.17,0.0,0.0,-173.2299999999999,0.0,0.0,1096.6266666666666,0.0
ICICI,2026-01-21 23:40:00,1,0.0,0.0,1869.52,1869.52,1869.52,0.0,686.95,686.95,23,2,0,NORMAL,0.0,732.94,0.0,0.0,1136.58,0.0,0.0,1169.5433333333333,0.0
ICICI,2026-01-21 23:45:00,2,0.0,0.0,1074.5700000000002,1436.91,1400.676,0.0,487.855,896.41,23,2,0,NORMAL,0.0,1869.52,0.0,0.0,-794.9499999999998,0.0,0.0,1225.6766666666665,0.0
ICICI,2026-01-21 23:50:00,1,0.0,0.0,817.38,817.38,817.38,0.0,202.76,202.76,23,2,0,NORMAL,0.0,1074.5700000000002,0.0,0.0,-257.19000000000017,0.0,0.0,1253.8233333333333,0.0
ICICI,2026-01-21 23:55:00,1,0.0,0.0,782.17,782.17,782.17,0.0,720.85,720.85,23,2,0,NORMAL,0.0,817.38,0.0,0.0,-35.210000000000036,0.0,0.0,891.3733333333333,0.0
ICICI,2026-01-22 00:15:00,1,0.0,0.0,964.95,964.95,964.95,0.0,1020.77,1020.77,0,3,0,NORMAL,0.0,782.17,0.0,0.0,182.7800000000001,0.0,0.0,854.8333333333331,0.0
ICICI,2026-01-22 01:20:00,1,0.0,0.0,1151.69,1151.69,1151.69,0.0,109.09,109.09,1,3,0,NORMAL,0.0,964.95,0.0,0.0,186.74,0.0,0.0,966.2699999999999,0.0
ICICI,2026-01-22 01:30:00,2,0.0,0.0,1041.375,1323.91,1295.6565,0.0,582.19,1039.23,1,3,0,NORMAL,0.0,1151.69,0.0,0.0,-110.31500000000005,0.0,0.0,1052.6716666666664,0.0
ICICI,2026-01-22 02:00:00,1,0.0,0.0,354.11,354.11,354.11,0.0,257.62,257.62,2,3,0,NORMAL,0.0,1041.375,0.0,0.0,-687.265,0.0,0.0,849.0583333333333,0.0
ICICI,2026-01-22 02:05:00,1,0.0,100.0,1657.84,1657.84,1657.84,0.0,126.95,126.95,2,3,0,NORMAL,0.0,354.11,0.0,0.0,1303.73,100.0,0.0,1017.7749999999997,33.333333333333336
ICICI,2026-01-22 02:55:00,2,0.0,0.0,1273.415,1795.24,1743.0575,0.0,172.61,201.29,2,3,0,NORMAL,0.0,1657.84,100.0,0.0,-384.42499999999995,-100.0,0.0,1095.1216666666664,33.333333333333336
ICICI,2026-01-22 05:00:00,1,0.0,0.0,1748.59,1748.59,1748.59,0.0,43.72,43.72,5,3,0,NORMAL,0.0,1273.415,0.0,0.0,475.17499999999995,0.0,0.0,1559.948333333333,33.333333333333336
ICICI,2026-01-22 05:10:00,2,0.0,0.0,786.855,866.8,858.8054999999999,0.0,1804.355,2674.69,5,3,0,NORMAL,0.0,1748.59,0.0,0.0,-961.7349999999999,0.0,0.0,1269.62,0.0
ICICI,2026-01-22 05:35:00,1,0.0,0.0,1342.97,1342.97,1342.97,0.0,124.2,124.2,5,3,0,NORMAL,0.0,786.855,0.0,0.0,556.115,0.0,0.0,1292.8049999999998,0.0
ICICI,2026-01-22 06:00:00,1,0.0,0.0,1071.34,1071.34,1071.34,0.0,123.12,123.12,6,3,0,NORMAL,0.0,1342.97,0.0,0.0,-271.6300000000001,0.0,0.0,1067.055,0.0
ICICI,2026-01-22 06:05:00,2,0.0,0.0,1102.315,1348.02,1323.4495,0.0,460.28,532.03,6,3,0,NORMAL,0.0,1071.34,0.0,0.0,30.975000000000136,0.0,0.0,1172.208333333333,0.0
ICICI,2026-01-22 06:20:00,2,0.0,0.0,2070.535,2350.01,2322.0625,0.0,768.22,914.43,6,3,0,NORMAL,0.0,1102.315,0.0,0.0,968.2199999999998,0.0,0.0,1414.7299999999996,0.0
ICICI,2026-01-22 06:50:00,1,0.0,0.0,755.0,755.0,755.0,0.0,1266.55,1266.55,6,3,0,NORMAL,0.0,2070.535,0.0,0.0,-1315.5349999999999,0.0,0.0,1309.283333333333,0.0
ICICI,2026-01-22 06:55:00,3,0.0,0.0,1196.57,2115.1,1984.556,0.0,760.3633333333333,1381.92,6,3,0,NORMAL,0.0,755.0,0.0,0.0,441.56999999999994,0.0,0.0,1340.7016666666661,0.0
ICICI,2026-01-22 07:05:00,1,0.0,0.0,933.32,933.32,933.32,0.0,287.61,287.61,7,3,0,NORMAL,0.0,1196.57,0.0,0.0,-263.2499999999999,0.0,0.0,961.6299999999997,0.0
ICICI,2026-01-22 07:40:00,1,0.0,0.0,513.9,513.9,513.9,0.0,237.48,237.48,7,3,0,NORMAL,0.0,933.32,0.0,0.0,-419.4200000000001,0.0,0.0,881.263333333333,0.0
ICICI,2026-01-22 08:00:00,2,0.0,0.0,1100.105,1208.6,1197.7505,0.0,1764.245,2086.82,8,3,0,NORMAL,0.0,513.9,0.0,0.0,586.205,0.0,0.0,849.108333333333,0.0
ICICI,2026-01-22 08:05:00,2,0.0,0.0,1107.03,1496.82,1457.841,0.0,935.26,1383.02,8,3,0,NORMAL,0.0,1100.105,0.0,0.0,6.9249999999999545,0.0,0.0,907.0116666666663,0.0
ICICI,2026-01-22 08:15:00,1,0.0,0.0,883.56,883.56,883.56,0.0,513.7,513.7,8,3,0,NORMAL,0.0,1107.03,0.0,0.0,-223.47000000000003,0.0,0.0,1030.2316666666663,0.0
ICICI,2026-01-22 08:20:00,2,0.0,0.0,659.94,796.11,782.493,0.0,462.73,851.68,8,3,0,NORMAL,0.0,883.56,0.0,0.0,-223.6199999999999,0.0,0.0,883.5099999999996,0.0
ICICI,2026-01-22 08:25:00,2,0.0,0.0,1187.745,1452.83,1426.3215,0.0,551.875,556.29,8,3,0,NORMAL,0.0,659.94,0.0,0.0,527.8049999999998,0.0,0.0,910.4149999999996,0.0
ICICI,2026-01-22 08:30:00,1,0.0,0.0,753.83,753.83,753.83,0.0,1296.95,1296.95,8,3,0,NORMAL,0.0,1187.745,0.0,0.0,-433.91499999999985,0.0,0.0,867.1716666666663,0.0
ICICI,2026-01-22 08:35:00,1,0.0,0.0,1727.45,1727.45,1727.45,0.0,321.38,321.38,8,3,0,NORMAL,0.0,753.83,0.0,0.0,973.62,0.0,0.0,1223.008333333333,0.0
ICICI,2026-01-22 08:45:00,1,0.0,0.0,1184.62,1184.62,1184.62,0.0,194.88,194.88,8,3,0,NORMAL,0.0,1727.45,0.0,0.0,-542.8300000000002,0.0,0.0,1221.9666666666665,0.0
ICICI,2026-01-22 08:55:00,2,0.0,0.0,984.105,1078.27,1068.8535,0.0,694.105,710.11,8,3,0,NORMAL,0.0,1184.62,0.0,0.0,-200.51499999999987,0.0,0.0,1298.7249999999997,0.0
ICICI,2026-01-22 09:00:00,2,50.0,0.0,1246.27,1540.66,1511.221,50.0,275.04,443.29,9,3,0,NORMAL,0.0,984.105,0.0,50.0,262.16499999999996,0.0,16.666666666666668,1138.3316666666663,0.0
ICICI,2026-01-22 09:05:00,1,0.0,0.0,1875.29,1875.29,1875.29,0.0,285.84,285.84,9,3,0,NORMAL,50.0,1246.27,0.0,-50.0,629.02,0.0,16.666666666666668,1368.5549999999996,0.0
ICICI,2026-01-22 09:10:00,2,50.0,0.0,1016.495,1342.77,1310.1425,0.0,571.765,793.57,9,3,0,NORMAL,0.0,1875.29,0.0,50.0,-858.795,0.0,33.333333333333336,1379.3516666666665,0.0
